year,to_country_id,to_country,performer,song,place_contest,running_final,place_final,points_final,points_tele_final,points_jury_final,composers,lyricists,lyrics,youtube_url
2011,Belgium,Belgium,Witloof Bay,With Love Baby,28.0,,,,,,Benoît Giaux;RoxorLoops,,"(With love) Hey... with love\n(With love, love, love) You gotta do it with love, love\n(With love)\n\nIn my mind, my body and my soul\nI'm doing everything and I'm doing it all (With love)\nIn my mind, my body and my soul\nWith love, baby, you can have it all\n\nIf you like to move it, if you like to groove it\nDo it with love, baby\nIf you like to sing it, if you like to swing it\nDo it with love, baby\n\n'Cause when your love is gone and you're all alone\nThere is nothing left to carry on\nSo whenever we're singing this song\nWe do it with love, baby, with love\n\nIn my mind, my body and my soul\nI'm doing everything and I'm doing it all (With love)\nIn my mind, my body and my soul\nWith love, baby, you can have it all\n\n(With love) With love, baby\n(With love) With love, baby\n(With love) With love, baby\nOh, whatever you're doing, just do it with love\n\nYou gotta do it with love, with love\nCome on and sing it, swing it with love\nFeel it in your body, your soul and your mind\nWhen you move, when you groove, with love\n\nWe'll break it down now\nOne, two... bring the bass back\n\nYes, I had to sing it and I came to bring it to you\nWith love, baby\nThen I tried to blend it, but I have to end it for you\nWith love, baby\n'Cause when I love you and you love me too\nThere is nothing left for us to do\nBut to hug and to kiss and to tug into bliss\nWith love, baby, with love\n\nIn my mind, my body and my soul\nI'm doing everything and I'm doing it all (With love)\nIn my mind, my body and my soul\nWith love, baby, you can have it all\n\n(With love) With love, baby\n(With love) With love, baby\n(With love) With love, baby\nOh, whatever you're doing, just do it with love\n\nIn my mind, my body and my soul\nI'm doing everything and I'm doing it all\nIn my mind, my body and my soul\nWith love, baby, you can have it all\n\nWith love, baby\n(With love) With love, baby\n(With love) With love, baby\nOh, whatever you're doing, just do it...\nWith love",https://youtube.com/watch?v=nTLAzDVu80E
2011,Turkey,Turkey,Yüksek Sadakat,Live It Up,29.0,,,,,,Kutlu Özmakinacı,Ergün Arsal,"Here's your favourite song on the radio\nShake your head to the beat, it's rock 'n' roll\nIf you're feeling the world has kicked you down\nAll you need is just to have a little fun\n\nHey... it's time to live it up\nMy friend, put the record on\nSing it loud and let it out, life is beautiful\nMy friend, let it out, life is beautiful\n\nGive yourself a break, come on and live it up\nGive yourself a break, come on and live it up\nGive yourself a break\n\nDriving on with no map to lead me on\nEyes on the horizon and there's no turning round\nSometimes I feel, I feel I'm not alone\nSo let your colours shine right next to mine\n\nHey... it's time to live it up\nMy friend, put the record on\nSing it loud and let it out, life is beautiful\nMy friend, let it out, life is beautiful\n\nGive yourself a break, come on and live it up\nGive yourself a break, come on and live it up\nGive yourself a break\n\nI say my friend, life is beautiful\nI say my friend, life is beautiful\nI say my friend, put the record on\nSing it loud and let it out, life is beautiful\nMy friend, let it out, life is beautiful\n\nGive yourself a break, come on and live it up\nGive yourself a break, come on and live it up\nGive yourself a break",https://youtube.com/watch?v=RgqKYI6myHM
2011,Albania,Albania,Aurela Gaçe,Feel The Passion,30.0,,,,,,Shpëtim Saraçi,Sokol Marsi,"Feel my heart, feel the words beat low\nI sing my song and the echo flows\nAnd wherever I go, I just want you to know\nYou're the blood in my veins and the love in my soul\n\nYou are my wave rippling over sea\nYou dry my tears and you make me grieve\nBut wherever I go, I just want you to know\nMy moment in time, oh sweet song of mine, eh...\n\nI'm like an eagle in the open sky\nI'll never land, I'm flying high\n\nLet me share my song with you, just feel the passion\nLove's the message shining through, a chain reaction\nIt brings my heaven down to earth and this is why\nIt drives me mad but it gives me life, I'm free to fly, eh...\n\nAnd when I feel that I thirst for you\nI dab my lips with your morning dew\nBut wherever I go, I just want you to know\nSweet song, live forever and I'll live with you, eh...\n\nI'm like an eagle in the open sky\nI'll never land, I'm flying high\n\nLet me share my song with you, just feel the passion\nLove's the message shining through, a chain reaction\nIt brings my heaven down to earth and this is why\nIt drives me mad but it gives me life, I'm free to fly, eh...\n\n(Let me share my song with you, just feel the passion)\n(Love's the message shining through, I'm free to fly)\n\nZot, qe këngën ma ke fal, më lerë të ndarë\nNuk ka ngjyrë e nuk ka fjalë, muret s'e mbajnë\nIt brings my heaven down to earth and this is why\nIt drives me mad but it gives me life, I'm free to fly, eh...\n\n(Let me share my song with you, just feel the passion) Yeah...",https://youtube.com/watch?v=Mq0H6gY2jq4
2011,Bulgaria,Bulgaria,Poli Genova,Na Inat,31.0,,,,,,Borislav Milanov;David Bronner;Poli Genova;Sebastian Arman,,"Az znam, šte namerja sila v men\nKolko moga da postigna, yeah...\n\nNjama da prečupjat vsičko vŭv men\nNjama da me vidjat pak slomena\nNjama kak da stignat tam, do men, yeah yeah...\n\nNjama da namerjat pŭt kŭm men\nNjama da otnemat mojta vjara\nIskat da poglednat, pak nad men, ne ne...\n\nNo znam šte namerja sila v men\nI nebeto da dostigna, na inat, na inat\nO da, znam silata šte bŭde s men\nKolko moga da postigna\nKolko moga da postigna\n\nIma tolkova ljubov vŭv men\nIma smisŭl ošte da ostana\nI namiram volja vseki den, yeah yeah...\n\nIma khora kato teb i men\nŠte ostanem – na inat se borim\nOt koj zavisi? Da, ot teb i men, yeah...\n\nNo znam, šte nameriš sila v men\nI nebeto da dostignem, na inat, na inat\nO da, znam silata šte bŭde s teb\nKolko možem da postignem\nKolko možem da postignem\n\nDa... Toj e tam, i ni dava, Toj ni dava\nSila, smelost da vŭrvim napred\n\nNo, da znam šte namerja sila v men\nI nebeto da dostignem, na inat, pak sme tuk\nO, da, znam silata šte bŭde s teb\nKolko možem da dostignem\nKolko možem da postignem\n\nViždam ima smisŭl\nDa se borim s teb i znaj\nKolko možem da postignem\nDa, nie možem da postignem",https://youtube.com/watch?v=NuenJb-vw9A
2011,Slovakia,Slovakia,TWiiNS,I'm Still Alive,32.0,,,,,,Bryan Todd,Brano Jancich;Bryan Todd;Sandra Nordstrom,"No, nothing can touch me, I've seen what I can be\nLonely I've walked through the fire, but I'm still alive\n(No, nothing can touch me, I've seen what I can be) I'm still alive\n(Lonely I've walked through the fire)\n\nWould you climb up a mountain?\nWould you battle the ocean?\nWould you give this to lose it all?\n\nI believe in my life and try to learn every lesson\nNow I see what I've fighted for\nWhen the road's not too wide (Not too wide)\nThen trust the heart never lies (Heart never lies)\n\nNo, nothing can touch me, I've seen what I can be\nLonely I've walked through the fire, but I'm still alive\n(No, nothing can touch me, I've seen what I can be) I'm still alive\n(Lonely I've walked through the fire)\n\nIf you lost all meaning, no more truth to believe in\nWill the light inside be great?\nBut if you shine like a diamond, don't get caught in the moment\nNever letting your prayers slip away\n\nWhen the road's not too wide (Not too wide)\nThen trust the heart never lies (Heart never lies)\n\nNo, nothing can touch me, I've seen what I can be\nLonely I've walked through the fire, but I'm still alive\n\n(No, nothing can touch me)\n(I've seen what I can be) I'm still alive\n(Lonely I've walked through the fire)\n\n(No, nothing can touch me) Nothing can touch me\n(I've seen what I can be) No no no no no\n(Lonely I've walked through the fire) I'm still alive\n\n(No, nothing can touch me) I'm still alive\n(I've seen what I can be) I feel alive\n(Lonely I've walked through the fire)\n\n(No, nothing can touch me) I'm still alive\n(I've seen what I can be) I'm still alive\n(Lonely I've walked through the fire) But I'm still alive",https://youtube.com/watch?v=6OUulUX7_hE
2011,Belarus,Belarus,Anastasiya Vinnikova,I Love Belarus,33.0,,,,,,Evgeny Oleynik,Evgeny Oleynik;Svetlana Geraskova,"Yeah yeah yeah yeah...\nYeah yeah yeah yeah...\nYeah yeah yeah yeah...\nYeah yeah yeah yeah...\n\nI'm feeling great and it's easy to be strong\nWhen all the hearts keep on beating as one\nThe sky is blue and I'm writing a new song\nSaying that I'm free, friendly and young\n\nI have so much and I'm ready to show you\nLet's come together, so here is my hand\nWe're gonna fly watching lakes in their full view\nFields are full of gold, and it's all my land\n\nI love Belarus, got it deep inside\nI love Belarus, feel it in my mind\nAnd I wanna see the sun shining from above\nYou will always be the one, I can't get enough\n\nI love Belarus, got it deep inside\nI love Belarus, feel it in my mind\nAnd I wanna see the sun shining from above\nAnd I'm gonna every day give you all my love\n\nSo here I go and I'm ready to rise up\nJust like a star guiding me through the night\nI've got no fear and I will never give up\nLove is all we need and it's our light\n\nI love Belarus, got it deep inside\nI love Belarus, feel it in my mind\nAnd I wanna see the sun shining from above\nYou will always be the one, I can't get enough\n\nI love Belarus, got it deep inside\nI love Belarus, feel it in my mind\nAnd I wanna see the sun shining from above\nAnd I'm gonna every day give you all my love\n\nTime will not erase courage and my grace\nI'm stronger every day, I say...\n(I love Belarus, I love Belarus)\nYou will always be the one, I can't get enough\n\nI love Belarus, got it deep inside\nI love Belarus, feel it in my mind\nAnd I wanna see the sun shining from above\nAnd I'm gonna every day give you all my love\n\nI love Belarus",https://youtube.com/watch?v=frhQMuyH0lg
2011,Croatia,Croatia,Daria,Celebrate,34.0,,,,,,Boris Đurđević,Andrea Čubrić,"Friday, my night\nFlashing street lights\nLet's get this old town dancing\nLeave your troubles behind, oh...\n\nPut your hands up\nLet the magic take over your heart\nJoin us, you'll have a good time\nLove is here to stay\n\nCelebrate every single step you take\nStop the world for a moment\nShine like a comet\nNothing can stop you now\n\nCelebrate every single step you take\nStop the world for a moment\nShine like a comet\nIn our musical galaxy\n\nFriday, late night\nWe're all just shadows in the moonlight\nA thousand drums are beating\nTill the break of day\n\nPut your hands up\nLet the magic take over your heart\nJoin us, you'll have a good time\nThe party of your life\n\nCelebrate every single step you take\nStop the world for a moment\nShine like a comet\nNothing can stop you now\n\nCelebrate every single step you take\nStop the world for a moment\nShine like a comet\nIn our musical galaxy\n\nJust keep moving and dancing and dancing and dancing\nMusic will heal your soul\nLet's move to the rhythms and beats all around\nUntil we lose control\n\nCelebrate every single step you take\nStop the world for a moment\nShine like a comet\nNothing can stop you now\n\nCelebrate every single step you take\nStop the world for a moment\nShine like a comet\nIn our musical galaxy\n\nCelebrate",https://youtube.com/watch?v=wTJzolnObu0
2011,Israel,Israel,Dana International,Ding Dong,35.0,,,,,,Dana International,,"Ve'ulai hayamim hatovim\nHigi'u hem kan, rak od rega katan\nVehakol yishtane me'achshav\nVenohav, nohav\n\nAnd if you have a dream of your own\nDon't be afraid to go on with your heart\nClose your eyes and hear the bells of your soul\n\nDing dong, say no more\nI hear silent prayers\nAnd it's making me high and fly\nI know where to go and I'm coming now\n\nVe'ulai ze kim'at, ze karov\nAchshav ba toro shel harega hatov\nHake'ev shebalev mistovev veholech, ozev\n\nDing dong, say no more\nI hear silent prayers\nAnd it's making me high and fly\nI know where to go and I'm coming now\n\nHaleli et hayom shemevi lach et halaila\nHaleli et hazman sheya'ir otach\nHu yavi lach ge'ula\n\nHaleli et hayom shemevi lach et halaila\nHaleli et hazman sheya'ir otach\nVeyavi lach ge'ula\n\nDing dong, say no more\nI hear silent prayers\nAnd it's making me high and fly\nI know where to go and I'm coming\n\nDing dong, say no more\nI hear silent prayers\nAnd it's making me high and fly\nI know where to go and I'm coming now",https://youtube.com/watch?v=bWVuuvqEArE
2011,North Macedonia,North Macedonia,Vlatko Ilievski,Rusinka,36.0,,,,,,Gilgor Koprov;Jovan Jovanov;Vladimir Dojcinovski,,"Pure and white, her skin is so inviting\nLike a new, unbeaten snow\nEyes of blue, so beautiful and blinding\nLike the sky over Moscow\n\nJas Makedonec, a ona Rusinka\nJas dobredojden kako muzika\nMuzika! Muzika!\nŠto ne ja razbiram\n\nNi ""kakalin"", ni ""kamaja""\nMa ništo ne ja razbiram\nNi ""kakalin"", ni ""kamaja""\nZa nea se kje naučam\n\nNi ""kakalin"", ni ""kamaja""\nMa ništo ne ja razbiram\nNi ""kakalin"", ni ""kamaja""\nZa nea se kje naučam\n\nJas Makedonec, a ona Rusinka\nDajte i votka a mene rakija\nMuzika! Muzika!\nŠto ne ja razbiram\n\nNi ""kakalin"", ni ""kamaja""\nMa ništo ne ja razbiram\nNi ""kakalin"", ni ""kamaja""\nZa nea se kje naučam\n\nLaj laj laj la la laj laj laj la la...\nLaj laj laj la la laj laj laj la la...\nLaj laj laj la la laj laj laj la la...\nLaj laj la la laj...\n\nNi ""kakalin"", ni ""kamaja""\nMa ništo ne ja razbiram\nNi ""kakalin"", ni ""kamaja""\nZa nea se kje naučam\n\nNi ""kakalin"", ni ""kamaja""\nMa ništo ne ja razbiram\nNi ""kakalin"", ni ""kamaja""\nZa nea se kje naučam\n\nZa nea se kje naučam",https://youtube.com/watch?v=JrCOhclzLbE
2011,San Marino,San Marino,Senit,Stand By,37.0,,,,,,Radiosa Romani,,"Oh, the sea: waves of eternity, waves of serenity\nAs I stare through them, all around me just dies\nTonight, can we pretend there's no more time?\nLet's lock our doors and leave this endless world outside\n\nBut if you don't mind, I will be here\nHolding back those years that pass us by\nAnd in a natural high you'll hold my hand, we'll take a breath\nSo tonight, if you don't mind, I will stand by\n\nOh, this life, something so beautiful but hard at the same time\nTaught me it could be gone in a blink of an eye\nTonight, can we pretend there's no more time?\nLet's lock our doors and leave this endless world outside\n\nIf you don't mind, I will be here\nHolding back those years that pass us by\nAnd in a natural high you'll hold my hand, we'll take a breath\nSo tonight, if you don't mind, I will stand by\n\n(I will be here) Holding back, holding back\n(Those years that pass us by)\nAnd in a natural high you'll hold my hand, we'll take a breath\nSo tonight, if you don't mind, I will stand by",https://youtube.com/watch?v=TTCBm8Z2CrY
2011,Norway,Norway,Stella Mwangi,Haba Haba,38.0,,,,,,Andreas Sjo Engen;Big City;Kjetil Helgesen;Marcus Only;Victor Forberg-Skogeng,Stella Nyambura Mwangi,"Haba haba hujaza kibaba\n\nWhen as a little girl, my grandma told me\nThat I could be just anything that I wanted to\nWhen as a little girl, my grandma told me\nThat I could be just anything that I wanted to\n\nShe said that\nEverything I work for, everything I wish for\nEverything I look for, it is right in front of me\nEverything I work for, everything I wish for\nEverything I look for, it is right in front of me\n\nAnd she said ah\nHaba haba hujaza kibaba\nHaba haba hujaza kibaba\nHaba haba hujaza kibaba\nHaba haba hujaza kibaba\n\nWhen as a little girl, my grandma told me\nThat it's the little things in life that's gon' make me happy\nWhen as a little girl my grandma told me\nThat it's the little things in life that's gon' make me happy\n\nShe said that\nLittle by little fills up the measure\nDon't ever give up, keep on moving\nLittle by little fills up the measure\nDon't ever give up, keep on moving\n\nHaba haba hujaza kibaba\nHaba haba hujaza kibaba\nHaba haba hujaza kibaba\nHaba haba hujaza kibaba\n\n(Haba haba hujaza kibaba) Sing it\n(Haba haba hujaza kibaba)\n(Haba haba hujaza kibaba)\n(Haba haba hujaza kibaba)\n\nHaba haba hujaza kibaba\nHaba haba hujaza kibaba\nHaba haba hujaza kibaba\nHaba haba hujaza kibaba\n\nHujaza kibaba\n\nSwahili: ""Haba haba hujaza kibaba"" means:  ""Little by little fills the measure""",https://youtube.com/watch?v=cRhJzdDFFHA
2011,Latvia,Latvia,Musiqq,Angel In Disguise,39.0,,,,,,Marats Ogļezņevs,,"Woke up tonight, looked at the moon\nBlinding light filled up my room\nLooked to my right – my better half\nAnd it's alright, if it's all I have\nI let it ride, I'm satisfied, just be mine\n\nKill me with killer kiss, kill me with tempting lips\nStare me with candy eyes, love me with luscious thighs\nKill me with killer kiss, kill me with tempting lips\nStare me with candy eyes, love me with luscious thighs\nAngel in disguise, angel in disguise, angel\n\nNot a day goes by, not without you\nCrossing my mind, if you only knew\nKeep hope alive, I have faith in you\nTwo worlds collide, honest and true\nYou're my lullaby, passion for life, my starlit night\n\nKill me with killer kiss, kill me with tempting lips\nStare me with candy eyes, love me with luscious thighs\nKill me with killer kiss, kill me with tempting lips\nStare me with candy eyes, love me with luscious thighs\nAngel in disguise, angel in disguise, ooh angel\n\nIt's simple, like you and I, just spread your wings and learn to fly\nI must be one lucky guy with a girl like you right by my side\nNo sweat, am I doing this right? Bring the moon to the moonless sky\nYeah, I see – the stakes are high, but this story ends with no goodbye\nGirl, I'm qualified, I get what I see, no need to try\nI'll make sure your dreams will never die\n\nKill me with killer kiss, kill me with tempting lips\nStare me with candy eyes, love me with luscious thighs\nKill me with killer kiss, kill me with tempting lips\nStare me with candy eyes, love me with luscious thighs\n\nAngel in disguise, angel in disguise\nI said spread your wings and fly, spread your wings and fly\nAngel in disguise, ooh angel in disguise\nSpread your wings and fly",https://youtube.com/watch?v=qBTMLCloxBw
2011,Portugal,Portugal,Homens Da Luta,Luta É Alegria,40.0,,,,,,Vasco Duarte,Jel,"Por vezes dás contigo desanimado\nPor vezes dás contigo a desconfiar\nPor vezes dás contigo sobressaltado\nPor vezes dás contigo a desesperar\n\nDe noite ou de dia, a luta é alegria\nE o povo avança é na rua a gritar\n\nDe pouco vale o cinto sempre apertado\nDe pouco vale andar a lamuriar\nDe pouco vale um ar sempre carregado\nDe pouco vale a raiva para te ajudar\n\nDe noite ou de dia, a luta é alegria\nE o povo avança é na rua a gritar\n\nE traz o pão e traz o queijo e traz o vinho\nE vem o velho e vem o novo e o menino\nE traz o pão e traz o queijo e traz o vinho\nE vem o velho e vem o novo e o menino\nVem celebrar esta situação e vamos cantar contra a reacção\nVem celebrar esta situação e vamos cantar contra a reacção\n\nE traz o pão e traz o queijo e traz o vinho\nE vem o velho e vem o novo e o menino\nE traz o pão e traz o queijo e traz o vinho\nE vem o velho e vem o novo e o menino\n\nNão falta quem te avise vai com cuidado\nNão falta quem te queira mandar calar\nNão falta quem te deixe ressabiado\nNão falta quem te venda o próprio ar\n\nDe noite ou de dia, a luta é alegria\nE o povo avança é na rua a gritar\n\nE traz o pão e traz o queijo e traz o vinho\nE vem o velho e vem o novo e o menino\nE traz o pão e traz o queijo e traz o vinho\nE vem o velho e vem o novo e o menino\n\nVem celebrar esta situação e vamos cantar contra a reacção\nVem celebrar esta situação e vamos cantar contra a reacção\nVem celebrar esta situação e vamos cantar contra a reacção\nVem celebrar esta situação e vamos cantar contra a reacção\n\nE traz o pão e traz o queijo e traz o vinho\nE vem o velho e vem o novo e o menino\nE traz o pão e traz o queijo e traz o vinho\nE vem o velho e vem o novo e o menino\n\nA luta continua quando o povo sai à rua",https://youtube.com/watch?v=bEPCC3_COLs
2011,Poland,Poland,Magdalena Tul,Jestem,41.0,,,,,,Magdalena Tul,,"Jestem, jestem\n\nJestem – w Twym słowie, myślach, każdym geście\nJestem – jak woda, ziemia, ogień i powietrze\nJestem – w ramionach mych roztapiasz się jak lód\n\nCzekasz, na choćby jeden uśmiech, jedno słowo\nCo dnia próbujesz zdobyć mnie na nowo\nZ Tobą oswoiłam się\n\nA gdy kłopot jakiś mam\nU drzwi stajesz pierwszy\nTeraz wreszcie pewność mam\nTo Ty kwiaty do mnie ślesz co dnia\n\nJestem Twym natchnieniem, dla łez ukojeniem\n(Twój świat kręci się wokół mnie)\nJesteś moim cieniem na każde skinienie\n(Pojawiasz się tuż obok mnie, skaczesz w ogień gdy chcę)\n\nCzuję jak raz po raz ogarnia Cię niepokój\nJak talię kart odkrywam Cię po trochu\nZ Tobą, zapominam się\n\nA gdy noc kołysze nas, do snu\nMyśli biegną w stronę Twoich oczu, Twoich ust\nBy upewnić się że wciąż, jeszcze...\n\nJestem Twym natchnieniem dla łez ukojeniem\n(Twój świat kręci się wokół mnie)\nJesteś moim cieniem na każde skinienie\n(Pojawiasz się tuż obok mnie)\n\nJestem Twym natchnieniem dla łez ukojeniem\n(Twój świat kręci się wokół mnie)\nJesteś moim cieniem na każde skinienie\n(Pojawiasz się tuż obok mnie, skaczesz w ogień gdy chcę)\n\nJestem!\n\nJestem Twym natchnieniem dla łez ukojeniem\n(Twój świat kręci się wokół mnie)\nJesteś moim cieniem na każde skinienie\n(Pojawiasz się tuż obok mnie)\n\nJestem Twym natchnieniem dla łez ukojeniem\n(Twój świat kręci się wokół mnie)\nJesteś moim cieniem na każde skinienie\n(Pojawiasz się tuż obok mnie)\n\nTuż obok mnie",https://youtube.com/watch?v=6u4uznE0GxI
2011,Cyprus,Cyprus,Christos Mylordos,San Aggelos S'agapisa,42.0,,,,,,Andreas Anastasiou,Michalis Antoniou,"Tis monaxyas mu tis stoes monahos perpatao\nO dhromos ine makrinos ki opu me pas tha pao\nMe stavroses, me matoses ki as pethena ya sena\nTo dhakri mu erree san ema, loya xehasmena\n\nPisteva pos i angeli zune sta onira mas\nPsemata omos pisteva vriskonde anamesa mas\nMya poli erimi kardhya san efiyes makrya mu\nYirna xana se kartero, asteri ke hara mu\n\nSton gipo tis agapis mas, piga ya na se psaxo\nSto plithos omos hathikes, dhen boresa na klapso\nTo stavrodhromi tis psihis ki o mistikos mas dhipnos\nHathikane sto dhyava su, eklise pya o kiklos\n\nSan angelos s'agapisa, yirna stin angalya mu\nPes mu ke pali m'agapas, litrose tin gardhya mu\nSan angelos s'agapisa, yirna stin angalya mu\nEla xana ki odhiyise sto fos tin erimya mu\n\nSan angelos s'agapisa\nSan angelos s'agapisa",https://youtube.com/watch?v=1t0czUf9nJU
2011,Netherlands,Netherlands,3JS,Never Alone,43.0,,,,,,Jaap de Witte;Jaap Kwakman;Jan Dulles,,"Awake your heart\nYou fear it, but we'll make a start\nSeems like the wind just blows your way\nWith clouds full of rain\n\nAnd you hide, because the world ain't right\nKnow that your cold and hurtin' soul\nIs never alone\n\nDon't waste your time\nJust lift your mind\nImagination comes alive\nNow you know that I'll be by your side\n\nFeel the risin' hope and the sky will open\nTake my hand, don't stall, have faith\nThough the road is long, there are golden gardens\nAt the sweet end of your trail\n\nLay down now, I'll ease your heart, erase your frown\nTo light up the darkness in your dreams\nI will be here\n\nAnd we'll find the freedom you left behind\nCapture the sun, the source, it shone\nYou were never alone\n\nDon't waste your time\nJust lift your mind\nImagination comes alive\nNow you know that I'll be by your side\n\nFeel the risin' hope and the sky will open\nTake my hand, don't stall, have faith\nThough the road is long, there are golden gardens\nAt the sweet end of your trail\n\nThough the road is long, there are golden gardens\nAt the sweet end of your trail\nAt the sweet end of your trail",https://youtube.com/watch?v=oJ6T43D82KY
2012,se,Sweden,Loreen,Euphoria,1.0,17.0,1.0,372.0,,,Peter Boström;Thomas G:son,,"Why, why can't this moment last forevermore?\nTonight, tonight eternity's an open door\nNo, don't ever stop doing the things you do\nDon't go, in every breath I take I'm breathing you\n\nEuphoria\nForever, till the end of time\nFrom now on, only you and I\nWe're going u-u-u-u-u-up...\nEuphoria\nAn everlasting piece of art\nA beating love within my heart\nWe're going u-u-u-u-u-up...\n\nWe are here, we're all alone in our own universe\nWe are free, where everything's allowed and love comes first\nForever and ever together, we sail into infinity\nWe're higher and higher and higher, we're reaching for divinity\n\nEuphoria\nForever, till the end of time\nFrom now on, only you and I\nWe're going u-u-u-u-u-up...\nEuphoria\nAn everlasting piece of art\nA beating love within my heart\nWe're going u-u-u-u-u-up...\n\nForever we sail into infinity\nWe're higher, we're reaching for divinity\nEuphoria... euphoria...\nWe're going u-u-u-u-u-up...\n\nEuphoria\nAn everlasting piece of art\nA beating love within my heart\nWe're going up...\nEuphoria... euphoria...\nWe're going u-u-u-u-u-up...",https://youtube.com/watch?v=Pfo-8z86x80
2012,ru,Russia,Buranovskiye Babushki,Party For Everybody,2.0,6.0,2.0,259.0,,,Viktor Drobysh,Olga Tuktaryova,"Džekıšet tödi völdiško, piosme vöžmaško\nKotem njan buj-buj ik bude, šulemı nebže\n\nParty for everybody – dance\nCome on and dance\nCome on and dance\nCome on and boom boom\n\nKorka tır ik nılpiošı, bertizı, musoosı\nKorka tır ik nılpiošı, bertizı, musoosı\nVož deremme dišalo no töd kıšetme mon kerto\nVož deremme dišalo no ektını poto\n\nKırdžjalom žon žon žon, ektom mi kuaž kuaž alji\nKırdžjalom žon žon žon, vanjmi čošen\n\nParty for everybody – dance\nCome on and dance\nCome on and dance\nCome on and\nParty for everybody – dance\nCome on and dance\nCome on and dance\nCome on and boom boom\n\nKotšıše no šumpote no, punije no šumpote\nKotšıše no šumpote no, punije no šumpote\nMılı-kıdı kapčija no šumpotonen pačılme\nMılı-kıdı kapčija no šumpotone no\n\nKırdžjalom žon-žon-žon, ektom mi kuaž-kuaž alji\nKırdžjalom žon-žon-žon, vanjmi čošen\n\nParty for everybody – dance\nCome on and dance\nCome on and dance\nCome on and\nParty for everybody – dance\nCome on and dance\nCome on and dance\nCome on and boom boom\n\n...\n\nParty for everybody – dance\nCome on and dance\nCome on and dance\nCome on and\nParty for everybody – dance\nCome on and dance\nCome on and dance\nCome on and boom boom boom boom – dance",https://youtube.com/watch?v=BgUstrmJzyc
2012,rs,Serbia,Željko Joksimović,Nije Ljubav Stvar,3.0,24.0,3.0,214.0,,,Željko Joksimović,Marina Tucaković;Miloš Roganović,"Više sreće drugi put\nKažeš mi to tako lako\nVidim da nam ne ide\nPa još kako moglo je\n\nI ako odeš ti\nNešto tvoje znaj\nTu će ostati\n\nNije ljubav stvar\nDa bih ti je vratio\nGledaj to sam samo ja\nUvek sam te voleo\n\nNije ljubav stvar\nPa da ne znam šta ću s njom\nŽelim ti sve najbolje\nOva ljubav samo moj je brodolom\n\nNije tvoja ljubav stvar\nDa bih ti je vratio\nGledaj to sam samo ja\nUvek sam te voleo\n\nNije moja ljubav stvar\nPa da ne znam šta ću s njom\nŽelim ti sve najbolje\nTo moj je brodolom\n\nIdi samo, samo idi tamo\nLeti, pevaj, srce drugome daj\nA znaj da zbogom nije kraj\n\nNije moja ljubav stvar\nPa da ne znam šta ću s njom\nŽelim ti sve najbolje\nOva ljubav samo moj je brodolom",https://youtube.com/watch?v=R9x9VbJzaDQ
2012,az,Azerbaijan,Sabina Babayeva,When The Music Dies,4.0,13.0,4.0,150.0,,,Anders Bagge;Johan Kronlund;Sandra Bjurman;Stefan Örn,,"You, you are my best friend\nYou are my everything, so don't leave me now\nYou, you are the best of me\nThe reason that I believe, so don't leave me now\n\nAnd I try to keep us alive\nBut you're cold, cold, cold\nNow every second that my heart skips, it ends\n\nBut I still wanna keep us alive\nBut it's cold, cold, cold, cold when the music dies\nIt's all black and white and there's no sunrise\nWhen the music dies\n\nNo you, you can't even look at me\nStill not gonna speak to me\nWhoa oh oh oh...\n\nAnd I try to keep us alive\nBut you're cold, cold, cold\nNow every second that my heart skips, it ends\n\nBut I try to keep us alive\nBut it's cold, cold, cold, cold\nWhen the music dies (Cold, cold, cold)\nIt gets cold and there's no sunrise\n\nSo cold, now every second that my heart skips, it ends\n\nI try to keep us alive\nBut you're cold, cold, so cold\nEvery second my heartbeat ends\n\nStill I try to keep us alive\nBut you're cold, cold, cold\nWhen the music dies",https://youtube.com/watch?v=yzT7O3Fnwpk
2012,al,Albania,Rona Nishliu,Suus,5.0,3.0,5.0,146.0,,,Florent Boshnjaku,Rona Nishliu,"Në këtë botë, dashuria s'jeton më\nKoha më për ne s'ka kohë, jo\nHo... jo oh oh, oh oh\nJo oh oh oh...  jo oh oh oh...\nKoha më për ne s'ka kohë\n\nAtëron aeroplani im\nNë pistë pa drita të shpirtit tënd\nMe bërryla ngjiten sot\nAta që dje s'jetonin dot\nPor të djeshmet s'kanë rëndësi\nNga detëra të trazuar u përpinë\nË, të nesërmet nuk do t'sjellin gjë\nVeç  shpresë pa shpresë e marrëzi\n\nMë lerni të qaj... qaj... qaj...\nSe ktë gjë më së miri di ta bëj tani\nSe ktë gjë më së miri di ta bëj tani\n\nMë ler ni të qaj... qaj... qaj...\nSe ktë gjë më së miri di ta bëj tani\nSe ktë gjë më së miri di ta bëj tani\n\nMë ler ni të qaj... qaj... qaj...\nSe ktë gjë më së miri di ta bëj tani\nSe ktë gjë më së miri di ta bëj tani",https://youtube.com/watch?v=QeBL2UHhyEc
